date,iso3,country,who_region,total_confirmed_cases,total_probable_cases,total_deaths,new_confirmed_cases,new_probable_cases,new_deaths
2023-03-20,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,GRL,Greenland,European Region,2.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-19,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-22,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-03,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,GTM,Guatemala,Region of the Americas,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,GTM,Guatemala,Region of the Americas,2.0,0.0,0.0,2.0,0.0,0.0
2022-08-04,GTM,Guatemala,Region of the Americas,2.0,0.0,0.0,2.0,0.0,0.0
2022-08-05,GTM,Guatemala,Region of the Americas,2.0,0.0,0.0,2.0,0.0,0.0
2022-08-06,GTM,Guatemala,Region of the Americas,2.0,0.0,0.0,2.0,0.0,0.0
2022-08-08,GTM,Guatemala,Region of the Americas,2.0,0.0,0.0,2.0,0.0,0.0
2022-08-09,GTM,Guatemala,Region of the Americas,2.0,0.0,0.0,2.0,0.0,0.0
2022-08-10,GTM,Guatemala,Region of the Americas,3.0,0.0,0.0,1.0,0.0,0.0
2022-08-11,GTM,Guatemala,Region of the Americas,3.0,0.0,0.0,1.0,0.0,0.0
2022-08-12,GTM,Guatemala,Region of the Americas,3.0,0.0,0.0,1.0,0.0,0.0
2022-08-14,GTM,Guatemala,Region of the Americas,3.0,0.0,0.0,1.0,0.0,0.0
2022-08-15,GTM,Guatemala,Region of the Americas,3.0,0.0,0.0,1.0,0.0,0.0
2022-08-16,GTM,Guatemala,Region of the Americas,3.0,0.0,0.0,1.0,0.0,0.0
2022-08-17,GTM,Guatemala,Region of the Americas,4.0,0.0,0.0,1.0,0.0,0.0
2022-08-18,GTM,Guatemala,Region of the Americas,4.0,0.0,0.0,1.0,0.0,0.0
2022-08-19,GTM,Guatemala,Region of the Americas,4.0,0.0,0.0,1.0,0.0,0.0
2022-08-22,GTM,Guatemala,Region of the Americas,4.0,0.0,0.0,1.0,0.0,0.0
2022-08-23,GTM,Guatemala,Region of the Americas,4.0,0.0,0.0,1.0,0.0,0.0
2022-08-24,GTM,Guatemala,Region of the Americas,6.0,0.0,0.0,2.0,0.0,0.0
2022-08-25,GTM,Guatemala,Region of the Americas,6.0,0.0,0.0,2.0,0.0,0.0
2022-08-26,GTM,Guatemala,Region of the Americas,6.0,0.0,0.0,2.0,0.0,0.0
2022-08-29,GTM,Guatemala,Region of the Americas,6.0,0.0,0.0,2.0,0.0,0.0
2022-08-30,GTM,Guatemala,Region of the Americas,6.0,0.0,0.0,2.0,0.0,0.0
2022-08-31,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-01,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-02,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-03,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-04,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-05,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-06,GTM,Guatemala,Region of the Americas,10.0,3.0,0.0,4.0,3.0,0.0
2022-09-07,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,2.0,0.0,0.0
2022-09-08,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,2.0,0.0,0.0
2022-09-09,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,2.0,0.0,0.0
2022-09-11,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,2.0,0.0,0.0
2022-09-12,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,2.0,0.0,0.0
2022-09-13,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,2.0,0.0,0.0
2022-09-14,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,0.0,0.0,0.0
2022-09-15,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,0.0,0.0,0.0
2022-09-16,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,0.0,0.0,0.0
2022-09-19,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,0.0,0.0,0.0
2022-09-20,GTM,Guatemala,Region of the Americas,12.0,3.0,0.0,0.0,0.0,0.0
2022-09-21,GTM,Guatemala,Region of the Americas,18.0,4.0,0.0,6.0,1.0,0.0
2022-09-22,GTM,Guatemala,Region of the Americas,18.0,4.0,0.0,6.0,1.0,0.0
2022-09-23,GTM,Guatemala,Region of the Americas,18.0,4.0,0.0,6.0,1.0,0.0
2022-09-26,GTM,Guatemala,Region of the Americas,18.0,4.0,0.0,6.0,1.0,0.0
2022-09-27,GTM,Guatemala,Region of the Americas,18.0,4.0,0.0,6.0,1.0,0.0
2022-09-28,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-09-29,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-09-30,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-10-01,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-10-02,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-10-03,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-10-04,GTM,Guatemala,Region of the Americas,27.0,4.0,0.0,9.0,0.0,0.0
2022-10-05,GTM,Guatemala,Region of the Americas,38.0,4.0,0.0,11.0,0.0,0.0
2022-10-06,GTM,Guatemala,Region of the Americas,38.0,4.0,0.0,11.0,0.0,0.0
2022-10-07,GTM,Guatemala,Region of the Americas,38.0,4.0,0.0,11.0,0.0,0.0
2022-10-09,GTM,Guatemala,Region of the Americas,38.0,4.0,0.0,11.0,0.0,0.0
2022-10-10,GTM,Guatemala,Region of the Americas,38.0,4.0,0.0,11.0,0.0,0.0
2022-10-11,GTM,Guatemala,Region of the Americas,38.0,4.0,0.0,11.0,0.0,0.0
2022-10-12,GTM,Guatemala,Region of the Americas,55.0,4.0,0.0,17.0,0.0,0.0
2022-10-13,GTM,Guatemala,Region of the Americas,55.0,4.0,0.0,17.0,0.0,0.0
2022-10-14,GTM,Guatemala,Region of the Americas,55.0,4.0,0.0,17.0,0.0,0.0
2022-10-17,GTM,Guatemala,Region of the Americas,55.0,4.0,0.0,17.0,0.0,0.0
2022-10-18,GTM,Guatemala,Region of the Americas,55.0,4.0,0.0,17.0,0.0,0.0
2022-10-19,GTM,Guatemala,Region of the Americas,71.0,4.0,0.0,16.0,0.0,0.0
2022-10-20,GTM,Guatemala,Region of the Americas,71.0,4.0,0.0,16.0,0.0,0.0
2022-10-21,GTM,Guatemala,Region of the Americas,71.0,4.0,0.0,16.0,0.0,0.0
2022-10-24,GTM,Guatemala,Region of the Americas,71.0,4.0,0.0,16.0,0.0,0.0
2022-10-25,GTM,Guatemala,Region of the Americas,71.0,4.0,0.0,16.0,0.0,0.0
2022-10-26,GTM,Guatemala,Region of the Americas,74.0,6.0,0.0,3.0,2.0,0.0
2022-10-27,GTM,Guatemala,Region of the Americas,74.0,6.0,0.0,3.0,2.0,0.0
2022-10-28,GTM,Guatemala,Region of the Americas,74.0,6.0,0.0,3.0,2.0,0.0
2022-10-31,GTM,Guatemala,Region of the Americas,74.0,6.0,0.0,3.0,2.0,0.0
2022-11-01,GTM,Guatemala,Region of the Americas,74.0,6.0,0.0,3.0,2.0,0.0
2022-11-02,GTM,Guatemala,Region of the Americas,90.0,6.0,0.0,16.0,0.0,0.0
2022-11-03,GTM,Guatemala,Region of the Americas,90.0,6.0,0.0,16.0,0.0,0.0
2022-11-04,GTM,Guatemala,Region of the Americas,90.0,6.0,0.0,16.0,0.0,0.0
2022-11-08,GTM,Guatemala,Region of the Americas,90.0,6.0,0.0,16.0,0.0,0.0
2022-11-09,GTM,Guatemala,Region of the Americas,111.0,4.0,0.0,21.0,-2.0,0.0
2022-11-11,GTM,Guatemala,Region of the Americas,111.0,4.0,0.0,21.0,-2.0,0.0
2022-11-13,GTM,Guatemala,Region of the Americas,111.0,4.0,0.0,21.0,-2.0,0.0
2022-11-15,GTM,Guatemala,Region of the Americas,111.0,4.0,0.0,21.0,-2.0,0.0
2022-11-16,GTM,Guatemala,Region of the Americas,141.0,4.0,0.0,30.0,0.0,0.0
2022-11-17,GTM,Guatemala,Region of the Americas,141.0,4.0,0.0,30.0,0.0,0.0
2022-11-18,GTM,Guatemala,Region of the Americas,141.0,4.0,0.0,30.0,0.0,0.0
2022-11-22,GTM,Guatemala,Region of the Americas,141.0,4.0,0.0,30.0,0.0,0.0
2022-11-23,GTM,Guatemala,Region of the Americas,172.0,4.0,0.0,31.0,0.0,0.0
2022-11-24,GTM,Guatemala,Region of the Americas,172.0,4.0,0.0,31.0,0.0,0.0
2022-11-25,GTM,Guatemala,Region of the Americas,172.0,4.0,0.0,31.0,0.0,0.0
2022-11-26,GTM,Guatemala,Region of the Americas,172.0,4.0,0.0,31.0,0.0,0.0
2022-11-29,GTM,Guatemala,Region of the Americas,172.0,4.0,0.0,31.0,0.0,0.0
2022-11-30,GTM,Guatemala,Region of the Americas,192.0,4.0,0.0,20.0,0.0,0.0
2022-12-01,GTM,Guatemala,Region of the Americas,192.0,4.0,0.0,20.0,0.0,0.0
2022-12-02,GTM,Guatemala,Region of the Americas,192.0,4.0,0.0,20.0,0.0,0.0
2022-12-03,GTM,Guatemala,Region of the Americas,192.0,4.0,0.0,20.0,0.0,0.0
2022-12-04,GTM,Guatemala,Region of the Americas,192.0,4.0,0.0,20.0,0.0,0.0
2022-12-06,GTM,Guatemala,Region of the Americas,192.0,4.0,0.0,20.0,0.0,0.0
2022-12-07,GTM,Guatemala,Region of the Americas,201.0,4.0,0.0,9.0,0.0,0.0
2022-12-09,GTM,Guatemala,Region of the Americas,201.0,4.0,0.0,9.0,0.0,0.0
2022-12-12,GTM,Guatemala,Region of the Americas,201.0,4.0,0.0,9.0,0.0,0.0
2022-12-13,GTM,Guatemala,Region of the Americas,201.0,4.0,0.0,9.0,0.0,0.0
2022-12-14,GTM,Guatemala,Region of the Americas,220.0,4.0,0.0,19.0,0.0,0.0
2022-12-16,GTM,Guatemala,Region of the Americas,220.0,4.0,0.0,19.0,0.0,0.0
2022-12-20,GTM,Guatemala,Region of the Americas,220.0,4.0,0.0,19.0,0.0,0.0
2022-12-21,GTM,Guatemala,Region of the Americas,244.0,4.0,0.0,24.0,0.0,0.0
2022-12-23,GTM,Guatemala,Region of the Americas,244.0,4.0,0.0,24.0,0.0,0.0
2022-12-27,GTM,Guatemala,Region of the Americas,244.0,4.0,0.0,24.0,0.0,0.0
2022-12-28,GTM,Guatemala,Region of the Americas,259.0,4.0,0.0,15.0,0.0,0.0
2022-12-30,GTM,Guatemala,Region of the Americas,259.0,4.0,0.0,15.0,0.0,0.0
2023-01-03,GTM,Guatemala,Region of the Americas,259.0,4.0,0.0,15.0,0.0,0.0
2023-01-04,GTM,Guatemala,Region of the Americas,277.0,4.0,0.0,18.0,0.0,0.0
2023-01-06,GTM,Guatemala,Region of the Americas,277.0,4.0,0.0,18.0,0.0,0.0
2023-01-10,GTM,Guatemala,Region of the Americas,277.0,4.0,0.0,18.0,0.0,0.0
2023-01-11,GTM,Guatemala,Region of the Americas,290.0,4.0,0.0,13.0,0.0,0.0
2023-01-12,GTM,Guatemala,Region of the Americas,290.0,4.0,0.0,13.0,0.0,0.0
